# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1529       8.199565358374e-11       2.013216185207e-12       1.718800573662e-12       0.000000000000e+00       1.099284128310e-15       2.910072256099e-16       2.933856219759e-17 
 1530       8.150164284781e-11       2.031630305324e-12       1.735273453274e-12       0.000000000000e+00       1.096424579194e-15       2.884894320376e-16       2.972923019570e-17 
 1531       8.100830761254e-11       2.050094368745e-12       1.749985157985e-12       0.000000000000e+00       1.093574037626e-15       2.859461079395e-16       3.010937288070e-17 
 1532       8.051575154579e-11       2.068600754558e-12       1.762945331157e-12       0.000000000000e+00       1.090732476284e-15       2.833779866493e-16       3.047913095301e-17 
 1533       8.002406989008e-11       2.087142136055e-12       1.774167779385e-12       0.000000000000e+00       1.087899871315e-15       2.807862295197e-16       3.083872334215e-17 
 1534       7.953335835808e-11       2.105711148097e-12       1.783666408515e-12       0.000000000000e+00       1.085076198505e-15       2.781720042697e-16       3.118837028883e-17 
 1535       7.904371313334e-11       2.124300387045e-12       1.791455223826e-12       0.000000000000e+00       1.082261433273e-15       2.755364849955e-16       3.152829334716e-17 
 1536       7.855523087104e-11       2.142902410702e-12       1.797548330201e-12       0.000000000000e+00       1.079455550677e-15       2.728808521806e-16       3.185871538689e-17 
 1537       7.806800869871e-11       2.161509738246e-12       1.801959932309e-12       0.000000000000e+00       1.076658525412e-15       2.702062927066e-16       3.217986059561e-17 
 1538       7.758214421704e-11       2.180114850172e-12       1.804704334778e-12       0.000000000000e+00       1.073870331804e-15       2.675139998636e-16       3.249195448103e-17 
 1539       7.709773550055e-11       2.198710188226e-12       1.805795942371e-12       0.000000000000e+00       1.071090943817e-15       2.648051733608e-16       3.279522387318e-17 
 1540       7.661488109841e-11       2.217288155343e-12       1.805249260166e-12       0.000000000000e+00       1.068320335045e-15       2.620810193371e-16       3.308989692665e-17 
 1541       7.613368003513e-11       2.235841115588e-12       1.803078893730e-12       0.000000000000e+00       1.065558478717e-15       2.593427503713e-16       3.337620312280e-17 
 1542       7.565423181134e-11       2.254361394085e-12       1.799299549298e-12       0.000000000000e+00       1.062805347693e-15       2.565915854928e-16       3.365437327203e-17 
 1543       7.517663640452e-11       2.272841276965e-12       1.793926033946e-12       0.000000000000e+00       1.060060914464e-15       2.538287501924e-16       3.392463951598e-17 
 1544       7.470099426978e-11       2.291273011295e-12       1.786973255771e-12       0.000000000000e+00       1.057325151151e-15       2.510554764323e-16       3.418723532978e-17 
 1545       7.422740634054e-11       2.309648805017e-12       1.778456224066e-12       0.000000000000e+00       1.054598029505e-15       2.482730026571e-16       3.444239552426e-17 
 1546       7.375597402936e-11       2.327960826891e-12       1.768390049496e-12       0.000000000000e+00       1.051879520906e-15       2.454825738039e-16       3.469035624821e-17 
 1547       7.328679922862e-11       2.346201206425e-12       1.756789944278e-12       0.000000000000e+00       1.049169596362e-15       2.426854413131e-16       3.493135499058e-17 
 1548       7.281998431130e-11       2.364362033816e-12       1.743671222353e-12       0.000000000000e+00       1.046468226508e-15       2.398828631389e-16       3.516563058272e-17 
 1549       7.235563213174e-11       2.382435359888e-12       1.729049299565e-12       0.000000000000e+00       1.043775381606e-15       2.370761037597e-16       3.539342320064e-17 
 1550       7.189384602634e-11       2.400413196025e-12       1.712939693839e-12       0.000000000000e+00       1.041091031544e-15       2.342664341888e-16       3.561497436719e-17 
 1551       7.143472981436e-11       2.418287514116e-12       1.695358025355e-12       0.000000000000e+00       1.038415145834e-15       2.314551319847e-16       3.583052695434e-17 
 1552       7.097838779862e-11       2.436050246484e-12       1.676320016726e-12       0.000000000000e+00       1.035747693614e-15       2.286434812616e-16       3.604032518536e-17 
 1553       7.052492476629e-11       2.453693285830e-12       1.655841493173e-12       0.000000000000e+00       1.033088643644e-15       2.258327727004e-16       3.624461463712e-17 
 1554       7.007444598961e-11       2.471208485167e-12       1.633938382706e-12       0.000000000000e+00       1.030437964307e-15       2.230243035585e-16       3.644364224225e-17 
 1555       6.962705722663e-11       2.488587657757e-12       1.610626716294e-12       0.000000000000e+00       1.027795623610e-15       2.202193776810e-16       3.663765629142e-17 
 1556       6.918286472200e-11       2.505822577051e-12       1.585922628048e-12       0.000000000000e+00       1.025161589179e-15       2.174193055107e-16       3.682690643552e-17 
 1557       6.874197520766e-11       2.522904976623e-12       1.559842355393e-12       0.000000000000e+00       1.022535828262e-15       2.146254040989e-16       3.701164368798e-17 
 1558       6.830449590364e-11       2.539826550110e-12       1.532402239247e-12       0.000000000000e+00       1.019918307726e-15       2.118389971159e-16       3.719212042689e-17 
 1559       6.787053451878e-11       2.556578951149e-12       1.503618724199e-12       0.000000000000e+00       1.017308994057e-15       2.090614148613e-16       3.736859039731e-17 
 1560       6.744019925146e-11       2.573153793314e-12       1.473508358680e-12       0.000000000000e+00       1.014707853360e-15       2.062939942748e-16       3.754130871349e-17 
 1561       6.701359879040e-11       2.589542650051e-12       1.442087795147e-12       0.000000000000e+00       1.012114851358e-15       2.035380789468e-16       3.771053186105e-17 
 1562       6.659084231533e-11       2.605737054621e-12       1.409373790253e-12       0.000000000000e+00       1.009529953390e-15       2.007950191285e-16       3.787651769929e-17 
 1563       6.617203949784e-11       2.621728500031e-12       1.375383205028e-12       0.000000000000e+00       1.006953124410e-15       1.980661717426e-16       3.803952546335e-17 
 1564       6.575730050202e-11       2.637508438977e-12       1.340133005055e-12       0.000000000000e+00       1.004384328990e-15       1.953529003941e-16       3.819981576648e-17 
 1565       6.534673598528e-11       2.653068283776e-12       1.303640260644e-12       0.000000000000e+00       1.001823531315e-15       1.926565753804e-16       3.835765060227e-17 
 1566       6.494045709907e-11       2.668399406308e-12       1.265922147011e-12       0.000000000000e+00       9.992706951834e-16       1.899785737022e-16       3.851329334686e-17 
 1567       6.453857548964e-11       2.683493137951e-12       1.226995944456e-12       0.000000000000e+00       9.967257840076e-16       1.873202790736e-16       3.866700876119e-17 
 1568       6.414120329876e-11       2.698340769518e-12       1.186879038535e-12       0.000000000000e+00       9.941887608119e-16       1.846830819331e-16       3.881906299321e-17 
 1569       6.374845316450e-11       2.712933551196e-12       1.145588920240e-12       0.000000000000e+00       9.916595882324e-16       1.820683794538e-16       3.896972358015e-17 
 1570       6.336043822195e-11       2.727262692484e-12       1.103143186176e-12       0.000000000000e+00       9.891382285157e-16       1.794775755539e-16       3.911925945071e-17 
 1571       6.297725678133e-11       2.741320346015e-12       1.059560860659e-12       0.000000000000e+00       9.866246465972e-16       1.769118290457e-16       3.926787813241e-17 
 1572       6.259894620461e-11       2.755102569193e-12       1.014866375125e-12       0.000000000000e+00       9.841188193658e-16       1.743712954966e-16       3.941553672953e-17 
 1573       6.222552860088e-11       2.768606390010e-12       9.690856261268e-13       0.000000000000e+00       9.816207264836e-16       1.718558783293e-16       3.956212918952e-17 
 1574       6.185702611007e-11       2.781828825647e-12       9.222446570165e-13       0.000000000000e+00       9.791303473151e-16       1.693654800414e-16       3.970754893737e-17 
 1575       6.149346090288e-11       2.794766882459e-12       8.743696581845e-13       0.000000000000e+00       9.766476609259e-16       1.669000022038e-16       3.985168887472e-17 
 1576       6.113485518086e-11       2.807417555960e-12       8.254869673013e-13       0.000000000000e+00       9.741726460827e-16       1.644593454585e-16       3.999444137913e-17 
 1577       6.078123117638e-11       2.819777830807e-12       7.756230695580e-13       0.000000000000e+00       9.717052812524e-16       1.620434095173e-16       4.013569830318e-17 
 1578       6.043261115263e-11       2.831844680789e-12       7.248045979073e-13       0.000000000000e+00       9.692455446017e-16       1.596520931600e-16       4.027535097371e-17 
 1579       6.008901740363e-11       2.843615068806e-12       6.730583333042e-13       0.000000000000e+00       9.667934139963e-16       1.572852942325e-16       4.041329019097e-17 
 1580       5.975047225422e-11       2.855085946859e-12       6.204112049472e-13       0.000000000000e+00       9.643488670003e-16       1.549429096455e-16       4.054940622778e-17 
 1581       5.941699806008e-11       2.866254256035e-12       5.668902905185e-13       0.000000000000e+00       9.619118808758e-16       1.526248353720e-16       4.068358882878e-17 
 1582       5.908861720773e-11       2.877116926489e-12       5.125228164258e-13       0.000000000000e+00       9.594824325822e-16       1.503309664467e-16       4.081572720951e-17 
 1583       5.876535211452e-11       2.887670877431e-12       4.573361580423e-13       0.000000000000e+00       9.570604987756e-16       1.480611969631e-16       4.094571005569e-17 
 1584       5.844722522865e-11       2.897913017115e-12       4.013578399479e-13       0.000000000000e+00       9.546460558080e-16       1.458154200727e-16       4.107342552233e-17 
 1585       5.813425902915e-11       2.907840242814e-12       3.446155361702e-13       0.000000000000e+00       9.522390797271e-16       1.435935279829e-16       4.119876123294e-17 
 1586       5.782647602590e-11       2.917449440819e-12       2.871370704252e-13       0.000000000000e+00       9.498395462753e-16       1.413954119550e-16       4.132160427869e-17 
 1587       5.752389875964e-11       2.926737486410e-12       2.289504163580e-13       0.000000000000e+00       9.474474308894e-16       1.392209623033e-16       4.144184121762e-17 
 1588       5.722654980195e-11       2.935701243853e-12       1.700836977839e-13       0.000000000000e+00       9.450627086999e-16       1.370700683924e-16       4.155935807378e-17 
 1589       5.693445175526e-11       2.944337566377e-12       1.105651889294e-13       0.000000000000e+00       9.426853545302e-16       1.349426186362e-16       4.167404033647e-17 
 1590       5.664762725288e-11       2.952643296165e-12       5.042331467241e-14       0.000000000000e+00       9.403153428964e-16       1.328385004960e-16       4.178577295934e-17 
 1591       5.636609895895e-11       2.960615264334e-12      -1.031334921606e-14       0.000000000000e+00       9.379526480063e-16       1.307576004786e-16       4.189444035963e-17 
 1592       5.608988956850e-11       2.968250290924e-12      -7.161607583165e-14       0.000000000000e+00       9.355972437590e-16       1.286998041347e-16       4.199992641734e-17 
 1593       5.581902180739e-11       2.975545184881e-12      -1.334559868955e-13       0.000000000000e+00       9.332491037445e-16       1.266649960572e-16       4.210211447438e-17 
 1594       5.555351843239e-11       2.982496744046e-12      -1.958040525137e-13       0.000000000000e+00       9.309082012425e-16       1.246530598795e-16       4.220088733379e-17 
 1595       5.529340223110e-11       2.989101755133e-12      -2.586310909358e-13       0.000000000000e+00       9.285745092225e-16       1.226638782738e-16       4.229612725888e-17 
 1596       5.503869602203e-11       2.995356993720e-12      -3.219077683148e-13       0.000000000000e+00       9.262480003426e-16       1.206973329493e-16       4.238771597244e-17 
 1597       5.478942265453e-11       3.001259224234e-12      -3.856045984656e-13       0.000000000000e+00       9.239286469494e-16       1.187533046504e-16       4.247553465592e-17 
 1598       5.454560500885e-11       3.006805199934e-12      -4.496919426245e-13       0.000000000000e+00       9.216164210770e-16       1.168316731553e-16       4.255946394859e-17 
 1599       5.430726599612e-11       3.011991662896e-12      -5.141400092081e-13       0.000000000000e+00       9.193112944468e-16       1.149323172739e-16       4.263938394672e-17 
 1600       5.407442855836e-11       3.016815343999e-12      -5.789188535729e-13       0.000000000000e+00       9.170132384663e-16       1.130551148465e-16       4.271517420279e-17 
 1601       5.384711566844e-11       3.021272962912e-12      -6.439983777738e-13       0.000000000000e+00       9.147222242292e-16       1.111999427416e-16       4.278671372462e-17 
 1602       5.362535033017e-11       3.025361228076e-12      -7.093483303238e-13       0.000000000000e+00       9.124382225143e-16       1.093666768545e-16       4.285388097460e-17 
 1603       5.340915557822e-11       3.029076836690e-12      -7.749383059527e-13       0.000000000000e+00       9.101612037852e-16       1.075551921056e-16       4.291655386884e-17 
 1604       5.319855447816e-11       3.032416474700e-12      -8.407377453667e-13       0.000000000000e+00       9.078911381893e-16       1.057653624385e-16       4.297460977636e-17 
 1605       5.299357012646e-11       3.035376816777e-12      -9.067159350072e-13       0.000000000000e+00       9.056279955578e-16       1.039970608186e-16       4.302792551827e-17 
 1606       5.279422565049e-11       3.037954526309e-12      -9.728420068099e-13       0.000000000000e+00       9.033717454046e-16       1.022501592307e-16       4.307637736694e-17 
 1607       5.260054420851e-11       3.040146255382e-12      -1.039084937964e-12       0.000000000000e+00       9.011223569258e-16       1.005245286782e-16       4.311984104520e-17 
 1608       5.241254898972e-11       3.041948644766e-12      -1.105413550673e-12       0.000000000000e+00       8.988797989991e-16       9.882003918081e-17       4.315819172548e-17 
 1609       5.223026321418e-11       3.043358323903e-12      -1.171796511909e-12       0.000000000000e+00       8.966440401837e-16       9.713655977275e-17       4.319130402904e-17 
 1610       5.205371013290e-11       3.044371910887e-12      -1.238202333178e-12       0.000000000000e+00       8.944150487186e-16       9.547395850144e-17       4.321905202512e-17 
 1611       5.188290086403e-11       3.044987000571e-12      -1.304601090867e-12       0.000000000000e+00       8.921927950600e-16       9.383207889441e-17       4.324132898625e-17 
 1612       5.171779778076e-11       3.045205138715e-12      -1.370969604873e-12       0.000000000000e+00       8.899772595153e-16       9.221066913071e-17       4.325810685199e-17 
 1613       5.155835079100e-11       3.045028874814e-12      -1.437286306520e-12       0.000000000000e+00       8.877684246767e-16       9.060945222296e-17       4.326937730356e-17 
 1614       5.140450947035e-11       3.044460776464e-12      -1.503529522079e-12       0.000000000000e+00       8.855662728903e-16       8.902814948729e-17       4.327513205678e-17 
 1615       5.125622306157e-11       3.043503429393e-12      -1.569677472602e-12       0.000000000000e+00       8.833707862552e-16       8.746648054047e-17       4.327536286222e-17 
 1616       5.111344047402e-11       3.042159437490e-12      -1.635708273763e-12       0.000000000000e+00       8.811819466238e-16       8.592416329720e-17       4.327006150520e-17 
 1617       5.097611028308e-11       3.040431422839e-12      -1.701599935697e-12       0.000000000000e+00       8.789997356005e-16       8.440091396720e-17       4.325921980598e-17 
 1618       5.084418072962e-11       3.038322025745e-12      -1.767330362837e-12       0.000000000000e+00       8.768241345418e-16       8.289644705248e-17       4.324282961979e-17 
 1619       5.071759971943e-11       3.035833904771e-12      -1.832877353752e-12       0.000000000000e+00       8.746551245554e-16       8.141047534453e-17       4.322088283696e-17 
 1620       5.059631482264e-11       3.032969736764e-12      -1.898218600991e-12       0.000000000000e+00       8.724926865000e-16       7.994270992145e-17       4.319337138298e-17 
 1621       5.048027327319e-11       3.029732216887e-12      -1.963331690914e-12       0.000000000000e+00       8.703368009847e-16       7.849286014524e-17       4.316028721860e-17 
 1622       5.036942196825e-11       3.026124058651e-12      -2.028194103537e-12       0.000000000000e+00       8.681874483685e-16       7.706063365892e-17       4.312162233995e-17 
 1623       5.026370746768e-11       3.022147993945e-12      -2.092783212365e-12       0.000000000000e+00       8.660446087600e-16       7.564573638375e-17       4.307736877861e-17 
 1624       5.016307599345e-11       3.017806773066e-12      -2.157076284237e-12       0.000000000000e+00       8.639082620166e-16       7.424787251645e-17       4.302751860170e-17 
 1625       5.006747342909e-11       3.013103164754e-12      -2.221050479160e-12       0.000000000000e+00       8.617783877441e-16       7.286674452636e-17       4.297206391197e-17 
 1626       4.997684531914e-11       3.008039956214e-12      -2.284682850149e-12       0.000000000000e+00       8.596549652967e-16       7.150205315264e-17       4.291099684792e-17 
 1627       4.989113686858e-11       3.002619953159e-12      -2.347950343066e-12       0.000000000000e+00       8.575379737756e-16       7.015349740147e-17       4.284430958386e-17 
 1628       4.981029294225e-11       2.996845979828e-12      -2.410829796456e-12       0.000000000000e+00       8.554273920295e-16       6.882077454328e-17       4.277199433002e-17 
 1629       4.973425806434e-11       2.990720879028e-12      -2.473297941392e-12       0.000000000000e+00       8.533231986533e-16       6.750358010988e-17       4.269404333264e-17 
 1630       4.966297641780e-11       2.984247512157e-12      -2.535331401307e-12       0.000000000000e+00       8.512253719881e-16       6.620160789169e-17       4.261044887407e-17 
 1631       4.959639184377e-11       2.977428759240e-12      -2.596906691834e-12       0.000000000000e+00       8.491338901207e-16       6.491454993496e-17       4.252120327282e-17 
 1632       4.953444784103e-11       2.970267518955e-12      -2.658000220650e-12       0.000000000000e+00       8.470487308829e-16       6.364209653891e-17       4.242629888374e-17 
 1633       4.947708756548e-11       2.962766708669e-12      -2.718588287307e-12       0.000000000000e+00       8.449698718509e-16       6.238393625297e-17       4.232572809801e-17 
 1634       4.942425382950e-11       2.954929264464e-12      -2.778647083076e-12       0.000000000000e+00       8.428972903454e-16       6.113975587395e-17       4.221948334330e-17 
 1635       4.937588910148e-11       2.946758141172e-12      -2.838152690782e-12       0.000000000000e+00       8.408309634306e-16       5.990924044325e-17       4.210755708387e-17 
 1636       4.933193550517e-11       2.938256312404e-12      -2.897081084646e-12       0.000000000000e+00       8.387708679138e-16       5.869207324405e-17       4.198994182059e-17 
 1637       4.929233481922e-11       2.929426770579e-12      -2.955408130122e-12       0.000000000000e+00       8.367169803450e-16       5.748793579850e-17       4.186663009111e-17 
 1638       4.925702847652e-11       2.920272526958e-12      -3.013109583736e-12       0.000000000000e+00       8.346692770164e-16       5.629650786492e-17       4.173761446992e-17 
 1639       4.922595756371e-11       2.910796611673e-12      -3.070161092924e-12       0.000000000000e+00       8.326277339620e-16       5.511746743499e-17       4.160288756844e-17 
 1640       4.919906282062e-11       2.901002073759e-12      -3.126538195870e-12       0.000000000000e+00       8.305923269570e-16       5.395049073097e-17       4.146244203512e-17 
 1641       4.917628463965e-11       2.890891981182e-12      -3.182216321348e-12       0.000000000000e+00       8.285630315173e-16       5.279525220284e-17       4.131627055552e-17 
 1642       4.915756306528e-11       2.880469420876e-12      -3.237170788557e-12       0.000000000000e+00       8.265398228989e-16       5.165142452557e-17       4.116436585243e-17 
 1643       4.914283779346e-11       2.869737498765e-12      -3.291376806961e-12       0.000000000000e+00       8.245226760980e-16       5.051867859624e-17       4.100672068593e-17 
 1644       4.913204817109e-11       2.858699339803e-12      -3.344809476127e-12       0.000000000000e+00       8.225115658498e-16       4.939668353130e-17       4.084332785351e-17 
 1645       4.912513319544e-11       2.847358087997e-12      -3.397443785567e-12       0.000000000000e+00       8.205064666283e-16       4.828510666370e-17       4.067418019015e-17 
 1646       4.912203151359e-11       2.835716906443e-12      -3.449254614571e-12       0.000000000000e+00       8.185073526459e-16       4.718361354016e-17       4.049927056839e-17 
 1647       4.912268142186e-11       2.823778977355e-12      -3.500216732050e-12       0.000000000000e+00       8.165141978529e-16       4.609186791830e-17       4.031859189848e-17 
 1648       4.912702086529e-11       2.811547502097e-12      -3.550304796373e-12       0.000000000000e+00       8.145269759368e-16       4.500953176387e-17       4.013213712842e-17 
 1649       4.913498743704e-11       2.799025701210e-12      -3.599493355206e-12       0.000000000000e+00       8.125456603221e-16       4.393626524793e-17       3.993989924407e-17 
 1650       4.914651837784e-11       2.786216814448e-12      -3.647756845351e-12       0.000000000000e+00       8.105702241698e-16       4.287172674406e-17       3.974187126926e-17 
 1651       4.916154776375e-11       2.773124523503e-12      -3.695072928576e-12       0.000000000000e+00       8.086006424678e-16       4.181568244493e-17       3.953807390901e-17 
 1652       4.917999804321e-11       2.759754224223e-12      -3.741432531767e-12       0.000000000000e+00       8.066368983251e-16       4.076833628005e-17       3.932863874710e-17 
 1653       4.920178842389e-11       2.746111765731e-12      -3.786829895424e-12       0.000000000000e+00       8.046789767326e-16       3.973000291599e-17       3.911372578595e-17 
 1654       4.922683767686e-11       2.732203028796e-12      -3.831259245733e-12       0.000000000000e+00       8.027268624765e-16       3.870099840436e-17       3.889349587170e-17 
 1655       4.925506413594e-11       2.718033925889e-12      -3.874714794548e-12       0.000000000000e+00       8.007805401382e-16       3.768164018385e-17       3.866811069549e-17 
 1656       4.928638569699e-11       2.703610401227e-12      -3.917190739379e-12       0.000000000000e+00       7.988399940936e-16       3.667224708219e-17       3.843773279477e-17 
 1657       4.932071981724e-11       2.688938430826e-12      -3.958681263375e-12       0.000000000000e+00       7.969052085127e-16       3.567313931824e-17       3.820252555467e-17 
 1658       4.935798351463e-11       2.674024022548e-12      -3.999180535311e-12       0.000000000000e+00       7.949761673594e-16       3.468463850395e-17       3.796265320920e-17 
 1659       4.939809336708e-11       2.658873216152e-12      -4.038682709574e-12       0.000000000000e+00       7.930528543913e-16       3.370706764642e-17       3.771828084266e-17 
 1660       4.944096551184e-11       2.643492083341e-12      -4.077181926146e-12       0.000000000000e+00       7.911352531585e-16       3.274075114987e-17       3.746957439090e-17 
 1661       4.948651564479e-11       2.627886727816e-12      -4.114672310592e-12       0.000000000000e+00       7.892233470043e-16       3.178601481771e-17       3.721670064263e-17 
 1662       4.953465901978e-11       2.612063285320e-12      -4.151147974044e-12       0.000000000000e+00       7.873171190638e-16       3.084318585453e-17       3.695982724072e-17 
 1663       4.958531044793e-11       2.596027923694e-12      -4.186603013187e-12       0.000000000000e+00       7.854165522644e-16       2.991259286812e-17       3.669912268357e-17 
 1664       4.963838429692e-11       2.579786842917e-12      -4.221031510243e-12       0.000000000000e+00       7.835216293245e-16       2.899456587149e-17       3.643475632633e-17 
 1665       4.969379449038e-11       2.563346275165e-12      -4.254427532958e-12       0.000000000000e+00       7.816323327540e-16       2.808943628489e-17       3.616689838227e-17 
 1666       4.975145450713e-11       2.546712484857e-12      -4.286785134589e-12       0.000000000000e+00       7.797486448532e-16       2.719753693783e-17       3.589571992406e-17 
 1667       4.981127738054e-11       2.529891768699e-12      -4.318098353885e-12       0.000000000000e+00       7.778705477129e-16       2.631920207109e-17       3.562139288511e-17 
 1668       4.987317569784e-11       2.512890455745e-12      -4.348361215076e-12       0.000000000000e+00       7.759980232137e-16       2.545476733875e-17       3.534409006085e-17 
 1669       4.993706159942e-11       2.495714907433e-12      -4.377567727857e-12       0.000000000000e+00       7.741310530257e-16       2.460456981020e-17       3.506398511003e-17 
 1670       5.000284677818e-11       2.478371517646e-12      -4.405711887373e-12       0.000000000000e+00       7.722696186082e-16       2.376894797215e-17       3.478125255607e-17 
 1671       5.007044247882e-11       2.460866712755e-12      -4.432787674206e-12       0.000000000000e+00       7.704137012091e-16       2.294824173067e-17       3.449606778833e-17 
 1672       5.013975949714e-11       2.443206951670e-12      -4.458789054360e-12       0.000000000000e+00       7.685632818648e-16       2.214279241319e-17       3.420860706344e-17 
 1673       5.021070817942e-11       2.425398725888e-12      -4.483709979245e-12       0.000000000000e+00       7.667183413996e-16       2.135294277051e-17       3.391904750660e-17 
 1674       5.028319842167e-11       2.407448559546e-12      -4.507544385663e-12       0.000000000000e+00       7.648788604253e-16       2.057903697887e-17       3.362756711290e-17 
 1675       5.035713966899e-11       2.389363009468e-12      -4.530286195796e-12       0.000000000000e+00       7.630448193409e-16       1.982142064188e-17       3.333434474861e-17 
 1676       5.043244091487e-11       2.371148665213e-12      -4.551929317187e-12       0.000000000000e+00       7.612161983322e-16       1.908044079263e-17       3.303956015251e-17 
 1677       5.050901070049e-11       2.352812149128e-12      -4.572467642728e-12       0.000000000000e+00       7.593929773713e-16       1.835644589564e-17       3.274339393717e-17 
 1678       5.058675711407e-11       2.334360116395e-12      -4.591895050646e-12       0.000000000000e+00       7.575751362164e-16       1.764978584892e-17       3.244602759030e-17 
 1679       5.066558779019e-11       2.315799255082e-12      -4.610205404487e-12       0.000000000000e+00       7.557626544113e-16       1.696081198596e-17       3.214764347601e-17 
 1680       5.074540990905e-11       2.297136286188e-12      -4.627392553101e-12       0.000000000000e+00       7.539555112848e-16       1.628987707776e-17       3.184842483617e-17 
 1681       5.082613019586e-11       2.278377963701e-12      -4.643450330631e-12       0.000000000000e+00       7.521536859508e-16       1.563733533486e-17       3.154855579167e-17 
 1682       5.090765492011e-11       2.259531074638e-12      -4.658372556492e-12       0.000000000000e+00       7.503571573074e-16       1.500354240934e-17       3.124822134378e-17 
 1683       5.098988989490e-11       2.240602439101e-12      -4.672153035364e-12       0.000000000000e+00       7.485659040370e-16       1.438885539684e-17       3.094760737540e-17 
 1684       5.107274047625e-11       2.221598910323e-12      -4.684785557171e-12       0.000000000000e+00       7.467799046053e-16       1.379363283859e-17       3.064690065243e-17 
 1685       5.115611156244e-11       2.202527374720e-12      -4.696263897070e-12       0.000000000000e+00       7.449991372614e-16       1.321823472342e-17       3.034628882503e-17 
 1686       5.123990759331e-11       2.183394751939e-12      -4.706581815435e-12       0.000000000000e+00       7.432235800374e-16       1.266302248976e-17       3.004596042894e-17 
 1687       5.132403254955e-11       2.164207994905e-12      -4.715733057844e-12       0.000000000000e+00       7.414532107477e-16       1.212835902770e-17       2.974610488682e-17 
 1688       5.140838995207e-11       2.144974089876e-12      -4.723711355062e-12       0.000000000000e+00       7.396880069888e-16       1.161460868099e-17       2.944691250951e-17 
 1689       5.149288286130e-11       2.125700056487e-12      -4.730510423028e-12       0.000000000000e+00       7.379279461389e-16       1.112213724902e-17       2.914857449740e-17 
 1690       5.157741387647e-11       2.106392947804e-12      -4.736123962840e-12       0.000000000000e+00       7.361730053575e-16       1.065131198890e-17       2.885128294166e-17 
 1691       5.166189148964e-11       2.087059567109e-12      -4.740548481252e-12       0.000000000000e+00       7.344231633277e-16       1.020232764506e-17       2.855519399623e-17 
 1692       5.174624920910e-11       2.067705615487e-12      -4.743791778870e-12       0.000000000000e+00       7.326784055007e-16       9.774682888024e-18       2.826031704245e-17 
 1693       5.183042660003e-11       2.048336536964e-12      -4.745864535371e-12       0.000000000000e+00       7.309387188957e-16       9.367699349628e-18       2.796662456804e-17 
 1694       5.191436294448e-11       2.028957801136e-12      -4.746777495759e-12       0.000000000000e+00       7.292040903615e-16       8.980695178943e-18       2.767408890917e-17 
 1695       5.199799724092e-11       2.009574903204e-12      -4.746541470468e-12       0.000000000000e+00       7.274745065755e-16       8.612985037008e-18       2.738268225025e-17 
 1696       5.208126820386e-11       1.990193364016e-12      -4.745167335472e-12       0.000000000000e+00       7.257499540441e-16       8.263880091545e-18       2.709237662371e-17 
 1697       5.216411426339e-11       1.970818730099e-12      -4.742666032380e-12       0.000000000000e+00       7.240304191019e-16       7.932688011687e-18       2.680314390972e-17 
 1698       5.224647356479e-11       1.951456573703e-12      -4.739048568547e-12       0.000000000000e+00       7.223158879115e-16       7.618712962692e-18       2.651495583600e-17 
 1699       5.232828396809e-11       1.932112492832e-12      -4.734326017174e-12       0.000000000000e+00       7.206063464632e-16       7.321255600670e-18       2.622778397754e-17 
 1700       5.240948304771e-11       1.912792111287e-12      -4.728509517412e-12       0.000000000000e+00       7.189017805748e-16       7.039613067304e-18       2.594159975642e-17 
 1701       5.249000809196e-11       1.893501078700e-12      -4.721610274466e-12       0.000000000000e+00       7.172021758911e-16       6.773078984568e-18       2.565637444151e-17 
 1702       5.256979610270e-11       1.874245070572e-12      -4.713639559701e-12       0.000000000000e+00       7.155075178835e-16       6.520943449453e-18       2.537207914828e-17 
 1703       5.264878379487e-11       1.855029788314e-12      -4.704608710740e-12       0.000000000000e+00       7.138177918501e-16       6.282493028686e-18       2.508868483856e-17 
 1704       5.272690759610e-11       1.835860959279e-12      -4.694529131576e-12       0.000000000000e+00       7.121329829150e-16       6.057010753451e-18       2.480616232028e-17 
 1705       5.280410364630e-11       1.816744336804e-12      -4.683412292668e-12       0.000000000000e+00       7.104530760279e-16       5.843776114112e-18       2.452448224725e-17 
 1706       5.288030779722e-11       1.797685700246e-12      -4.671269731048e-12       0.000000000000e+00       7.087780559642e-16       5.642065054934e-18       2.424361511892e-17 
 1707       5.295545561205e-11       1.778690855019e-12      -4.658113050425e-12       0.000000000000e+00       7.071079073245e-16       5.451149968806e-18       2.396353128016e-17 
 1708       5.302948236498e-11       1.759765632632e-12      -4.643953921289e-12       0.000000000000e+00       7.054426145341e-16       5.270299691958e-18       2.368420092100e-17 
 1709       5.310232304082e-11       1.740915890728e-12      -4.628804081013e-12       0.000000000000e+00       7.037821618428e-16       5.098779498688e-18       2.340559407641e-17 
