# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2201       2.661374742635e-11       5.530029328838e-13      -3.458018177913e-13       0.000000000000e+00       4.003997655769e-16       5.562796778779e-17       3.922611006896e-18 
 2202       2.649755066646e-11       5.548532428906e-13      -3.270086028530e-13       0.000000000000e+00       3.996812209606e-16       5.509227297858e-17       3.997736136197e-18 
 2203       2.638075093076e-11       5.567925000247e-13      -3.085465409297e-13       0.000000000000e+00       3.989642684853e-16       5.456016247778e-17       4.071754961603e-18 
 2204       2.626337236628e-11       5.588192895363e-13      -2.904213743985e-13       0.000000000000e+00       3.982489038111e-16       5.403212151026e-17       4.144727047301e-18 
 2205       2.614543921099e-11       5.609321908948e-13      -2.726388638541e-13       0.000000000000e+00       3.975351225622e-16       5.350863703048e-17       4.216712182543e-18 
 2206       2.602697579389e-11       5.631297777819e-13      -2.552047881285e-13       0.000000000000e+00       3.968229203264e-16       5.299019772442e-17       4.287770381898e-18 
 2207       2.590800653514e-11       5.654106180847e-13      -2.381249443108e-13       0.000000000000e+00       3.961122926557e-16       5.247729401154e-17       4.357961885515e-18 
 2208       2.578855594615e-11       5.677732738889e-13      -2.214051477665e-13       0.000000000000e+00       3.954032350657e-16       5.197041804674e-17       4.427347159378e-18 
 2209       2.566864862968e-11       5.702163014725e-13      -2.050512321573e-13       0.000000000000e+00       3.946957430357e-16       5.147006372228e-17       4.495986895570e-18 
 2210       2.554830927996e-11       5.727382512982e-13      -1.890690494607e-13       0.000000000000e+00       3.939898120088e-16       5.097672666975e-17       4.563942012524e-18 
 2211       2.542756240749e-11       5.753375862229e-13      -1.734634897971e-13       0.000000000000e+00       3.932854376034e-16       5.049079264076e-17       4.631260711729e-18 
 2212       2.530643151128e-11       5.780124355459e-13      -1.582355337788e-13       0.000000000000e+00       3.925826162492e-16       5.001220183739e-17       4.697939553634e-18 
 2213       2.518493990137e-11       5.807608393185e-13      -1.433851806827e-13       0.000000000000e+00       3.918813445555e-16       4.954078236311e-17       4.763962124531e-18 
 2214       2.506311097365e-11       5.835808299714e-13      -1.289124268671e-13       0.000000000000e+00       3.911816190995e-16       4.907636164139e-17       4.829311956659e-18 
 2215       2.494096821002e-11       5.864704323064e-13      -1.148172657668e-13       0.000000000000e+00       3.904834364264e-16       4.861876641495e-17       4.893972528138e-18 
 2216       2.481853517849e-11       5.894276634870e-13      -1.010996878886e-13       0.000000000000e+00       3.897867930498e-16       4.816782274494e-17       4.957927262919e-18 
 2217       2.469583553320e-11       5.924505330302e-13      -8.775968080755e-14       0.000000000000e+00       3.890916854508e-16       4.772335601018e-17       5.021159530717e-18 
 2218       2.457289301461e-11       5.955370427973e-13      -7.479722916160e-14       0.000000000000e+00       3.883981100787e-16       4.728519090632e-17       5.083652646957e-18 
 2219       2.444973144955e-11       5.986851869850e-13      -6.221231464789e-14       0.000000000000e+00       3.877060633504e-16       4.685315144511e-17       5.145389872712e-18 
 2220       2.432637475131e-11       6.018929521172e-13      -5.000491601802e-14       0.000000000000e+00       3.870155416511e-16       4.642706095357e-17       5.206354414649e-18 
 2221       2.420284691978e-11       6.051583170354e-13      -3.817500907369e-14       0.000000000000e+00       3.863265413332e-16       4.600674207321e-17       5.266529424963e-18 
 2222       2.407917204148e-11       6.084792528905e-13      -2.672256666230e-14       0.000000000000e+00       3.856390587173e-16       4.559201675924e-17       5.325898001323e-18 
 2223       2.395537428974e-11       6.118537231338e-13      -1.564755867250e-14       0.000000000000e+00       3.849530900914e-16       4.518270627976e-17       5.384443186813e-18 
 2224       2.383147792472e-11       6.152796835080e-13      -4.949952029790e-15       0.000000000000e+00       3.842686317113e-16       4.477863121500e-17       5.442147969869e-18 
 2225       2.370750729356e-11       6.187550820389e-13       5.370289307918e-15       0.000000000000e+00       3.835856798003e-16       4.437961145653e-17       5.498995284227e-18 
 2226       2.358348683046e-11       6.222778590261e-13       1.531320435470e-14       0.000000000000e+00       3.829042305494e-16       4.398546620644e-17       5.554968008855e-18 
 2227       2.345944105676e-11       6.258459470342e-13       2.487883510105e-14       0.000000000000e+00       3.822242801169e-16       4.359601397655e-17       5.610048967902e-18 
 2228       2.333539458108e-11       6.294572708845e-13       3.406722651831e-14       0.000000000000e+00       3.815458246287e-16       4.321107258766e-17       5.664220930637e-18 
 2229       2.321137209936e-11       6.331097476457e-13       4.287842656306e-14       0.000000000000e+00       3.808688601782e-16       4.283045916872e-17       5.717466611386e-18 
 2230       2.308739839502e-11       6.368012866253e-13       5.131248618157e-14       0.000000000000e+00       3.801933828260e-16       4.245399015606e-17       5.769768669478e-18 
 2231       2.296349833900e-11       6.405297893608e-13       5.936945931421e-14       0.000000000000e+00       3.795193886001e-16       4.208148129257e-17       5.821109709185e-18 
 2232       2.283969688990e-11       6.442931496107e-13       6.704940289986e-14       0.000000000000e+00       3.788468734957e-16       4.171274762696e-17       5.871472279659e-18 
 2233       2.271601909405e-11       6.480892533462e-13       7.435237688034e-14       0.000000000000e+00       3.781758334755e-16       4.134760351292e-17       5.920838874880e-18 
 2234       2.259249008562e-11       6.519159787418e-13       8.127844420483e-14       0.000000000000e+00       3.775062644690e-16       4.098586260836e-17       5.969191933592e-18 
 2235       2.246913508673e-11       6.557711961667e-13       8.782767083429e-14       0.000000000000e+00       3.768381623732e-16       4.062733787461e-17       6.016513839243e-18 
 2236       2.234597940751e-11       6.596527681763e-13       9.400012574587e-14       0.000000000000e+00       3.761715230521e-16       4.027184157560e-17       6.062786919933e-18 
 2237       2.222304844623e-11       6.635585495030e-13       9.979588093734e-14       0.000000000000e+00       3.755063423365e-16       3.991918527713e-17       6.107993448347e-18 
 2238       2.210036768939e-11       6.674863870475e-13       1.052150114315e-13       0.000000000000e+00       3.748426160246e-16       3.956917984604e-17       6.152115641701e-18 
 2239       2.197796271181e-11       6.714341198702e-13       1.102575952807e-13       0.000000000000e+00       3.741803398814e-16       3.922163544941e-17       6.195135661682e-18 
 2240       2.185585917674e-11       6.753995791821e-13       1.149237135709e-13       0.000000000000e+00       3.735195096388e-16       3.887636155380e-17       6.237035614386e-18 
 2241       2.173408283594e-11       6.793805883363e-13       1.192134504267e-13       0.000000000000e+00       3.728601209955e-16       3.853316692443e-17       6.277797550265e-18 
 2242       2.161265952979e-11       6.833749628188e-13       1.231268930153e-13       0.000000000000e+00       3.722021696172e-16       3.819185962443e-17       6.317403464064e-18 
 2243       2.149161518738e-11       6.873805102401e-13       1.266641315508e-13       0.000000000000e+00       3.715456511364e-16       3.785224701398e-17       6.355835294762e-18 
 2244       2.137097582663e-11       6.913950303263e-13       1.298252592993e-13       0.000000000000e+00       3.708905611521e-16       3.751413574961e-17       6.393074925513e-18 
 2245       2.125076755435e-11       6.954163149100e-13       1.326103725824e-13       0.000000000000e+00       3.702368952302e-16       3.717733178331e-17       6.429104183591e-18 
 2246       2.113101656635e-11       6.994421479220e-13       1.350195707825e-13       0.000000000000e+00       3.695846489031e-16       3.684164036184e-17       6.463904840326e-18 
 2247       2.101174914757e-11       7.034703053821e-13       1.370529563466e-13       0.000000000000e+00       3.689338176701e-16       3.650686602585e-17       6.497458611045e-18 
 2248       2.089299167213e-11       7.074985553903e-13       1.387106347910e-13       0.000000000000e+00       3.682843969968e-16       3.617281260916e-17       6.529747155020e-18 
 2249       2.077477060346e-11       7.115246581182e-13       1.399927147057e-13       0.000000000000e+00       3.676363823153e-16       3.583928323790e-17       6.560752075401e-18 
 2250       2.065711249437e-11       7.155463658003e-13       1.408993077586e-13       0.000000000000e+00       3.669897690243e-16       3.550608032981e-17       6.590454919159e-18 
 2251       2.054004174312e-11       7.195615433988e-13       1.414312184047e-13       0.000000000000e+00       3.663445527739e-16       3.517305285087e-17       6.618848008740e-18 
 2252       2.042357384545e-11       7.235685314749e-13       1.415920179060e-13       0.000000000000e+00       3.657007303229e-16       3.484023842314e-17       6.645967014112e-18 
 2253       2.030772209879e-11       7.275657856603e-13       1.413859838093e-13       0.000000000000e+00       3.650582986872e-16       3.450772213961e-17       6.671858592440e-18 
 2254       2.019249984249e-11       7.315517561913e-13       1.408174114868e-13       0.000000000000e+00       3.644172548549e-16       3.417558939095e-17       6.696569575807e-18 
 2255       2.007792045777e-11       7.355248879033e-13       1.398906141577e-13       0.000000000000e+00       3.637775957866e-16       3.384392586583e-17       6.720146971415e-18 
 2256       1.996399736781e-11       7.394836202241e-13       1.386099229081e-13       0.000000000000e+00       3.631393184150e-16       3.351281755125e-17       6.742637961775e-18 
 2257       1.985074403776e-11       7.434263871688e-13       1.369796867124e-13       0.000000000000e+00       3.625024196453e-16       3.318235073287e-17       6.764089904916e-18 
 2258       1.973817397484e-11       7.473516173332e-13       1.350042724534e-13       0.000000000000e+00       3.618668963547e-16       3.285261199533e-17       6.784550334570e-18 
 2259       1.962630072832e-11       7.512577338883e-13       1.326880649437e-13       0.000000000000e+00       3.612327453927e-16       3.252368822259e-17       6.804066960381e-18 
 2260       1.951513788961e-11       7.551431545739e-13       1.300354669461e-13       0.000000000000e+00       3.605999635810e-16       3.219566659824e-17       6.822687668092e-18 
 2261       1.940469909229e-11       7.590062916933e-13       1.270508991944e-13       0.000000000000e+00       3.599685477133e-16       3.186863460585e-17       6.840460519750e-18 
 2262       1.929499801214e-11       7.628455521065e-13       1.237388004141e-13       0.000000000000e+00       3.593384945553e-16       3.154268002929e-17       6.857433753902e-18 
 2263       1.918604836721e-11       7.666593372252e-13       1.201036273432e-13       0.000000000000e+00       3.587098008451e-16       3.121789095303e-17       6.873655785789e-18 
 2264       1.907786391785e-11       7.704460430061e-13       1.161498547530e-13       0.000000000000e+00       3.580824632923e-16       3.089435576253e-17       6.889175207547e-18 
 2265       1.897045846675e-11       7.742040599452e-13       1.118819754687e-13       0.000000000000e+00       3.574564785787e-16       3.057216314449e-17       6.904040788403e-18 
 2266       1.886384585899e-11       7.779317730720e-13       1.073045003903e-13       0.000000000000e+00       3.568318433582e-16       3.025140208725e-17       6.918301474873e-18 
 2267       1.875803998208e-11       7.816275619435e-13       1.024219585133e-13       0.000000000000e+00       3.562085542562e-16       2.993216188107e-17       6.932006390958e-18 
 2268       1.865305476603e-11       7.852898006380e-13       9.723889694944e-14       0.000000000000e+00       3.555866078701e-16       2.961453211849e-17       6.945204838345e-18 
 2269       1.854890418335e-11       7.889168577496e-13       9.175988094732e-14       0.000000000000e+00       3.549660007693e-16       2.929860269462e-17       6.957946296601e-18 
 2270       1.844560224912e-11       7.925070963817e-13       8.598949391336e-14       0.000000000000e+00       3.543467294946e-16       2.898446380751e-17       6.970280423370e-18 
 2271       1.834316302103e-11       7.960588741417e-13       7.993233743244e-14       0.000000000000e+00       3.537287905588e-16       2.867220595844e-17       6.982257054575e-18 
 2272       1.824160059944e-11       7.995705431343e-13       7.359303128864e-14       0.000000000000e+00       3.531121804463e-16       2.836191995229e-17       6.993926204609e-18 
 2273       1.814092912739e-11       8.030404499564e-13       6.697621348601e-14       0.000000000000e+00       3.524968956130e-16       2.805369689782e-17       7.005338066541e-18 
 2274       1.804116279068e-11       8.064669356904e-13       6.008654026932e-14       0.000000000000e+00       3.518829324868e-16       2.774762820804e-17       7.016543012303e-18 
 2275       1.794231581789e-11       8.098483358987e-13       5.292868614479e-14       0.000000000000e+00       3.512702874666e-16       2.744380560051e-17       7.027591592897e-18 
 2276       1.784440248044e-11       8.131829806177e-13       4.550734390083e-14       0.000000000000e+00       3.506589569234e-16       2.714232109768e-17       7.038534538586e-18 
 2277       1.774743709260e-11       8.164691943515e-13       3.782722462883e-14       0.000000000000e+00       3.500489371994e-16       2.684326702722e-17       7.049422759094e-18 
 2278       1.765143401159e-11       8.197052960665e-13       2.989305774385e-14       0.000000000000e+00       3.494402246082e-16       2.654673602234e-17       7.060307343806e-18 
 2279       1.755640763759e-11       8.228895991852e-13       2.170959100541e-14       0.000000000000e+00       3.488328154349e-16       2.625282102211e-17       7.071239561959e-18 
 2280       1.746237241378e-11       8.260204115800e-13       1.328159053822e-14       0.000000000000e+00       3.482267059361e-16       2.596161527183e-17       7.082270862845e-18 
 2281       1.736934282640e-11       8.290960355677e-13       4.613840852925e-15       0.000000000000e+00       3.476218923395e-16       2.567321232330e-17       7.093452876008e-18 
 2282       1.727733340478e-11       8.321147679033e-13      -4.288855133143e-15       0.000000000000e+00       3.470183708444e-16       2.538770603519e-17       7.104837411438e-18 
 2283       1.718635872139e-11       8.350748997740e-13      -1.342167607522e-14       0.000000000000e+00       3.464161376210e-16       2.510519057334e-17       7.116476459772e-18 
 2284       1.709643339191e-11       8.379747167937e-13      -2.277978218037e-14       0.000000000000e+00       3.458151888110e-16       2.482576041112e-17       7.128422192489e-18 
 2285       1.700757207522e-11       8.408124989962e-13      -3.235831518671e-14       0.000000000000e+00       3.452155205272e-16       2.454951032972e-17       7.140726962109e-18 
 2286       1.691978947349e-11       8.435865208301e-13      -4.215239834272e-14       0.000000000000e+00       3.446171288535e-16       2.427653541851e-17       7.153443302392e-18 
 2287       1.683310033221e-11       8.462950511524e-13      -5.215713638642e-14       0.000000000000e+00       3.440200098451e-16       2.400693107536e-17       7.166623928529e-18 
 2288       1.674751944023e-11       8.489363532229e-13      -6.236761552470e-14       0.000000000000e+00       3.434241595279e-16       2.374079300694e-17       7.180321737349e-18 
 2289       1.666306162980e-11       8.515086846976e-13      -7.277890341251e-14       0.000000000000e+00       3.428295738992e-16       2.347821722910e-17       7.194589807507e-18 
 2290       1.657974177663e-11       8.540102976236e-13      -8.338604913216e-14       0.000000000000e+00       3.422362489271e-16       2.321930006714e-17       7.209481399690e-18 
 2291       1.649757208259e-11       8.564396640166e-13      -9.418398642187e-14       0.000000000000e+00       3.416441808229e-16       2.296409047774e-17       7.225033490968e-18 
 2292       1.641655390476e-11       8.587961541833e-13      -1.051672427273e-13       0.000000000000e+00       3.410533668595e-16       2.271244668085e-17       7.241217262488e-18 
 2293       1.633668587423e-11       8.610793627222e-13      -1.163302282494e-13       0.000000000000e+00       3.404638045579e-16       2.246417861227e-17       7.257987295770e-18 
 2294       1.625796660873e-11       8.632888833321e-13      -1.276673325033e-13       0.000000000000e+00       3.398754914158e-16       2.221909551810e-17       7.275298009642e-18 
 2295       1.618039471256e-11       8.654243088118e-13      -1.391729242954e-13       0.000000000000e+00       3.392884249074e-16       2.197700595402e-17       7.293103660061e-18 
 2296       1.610396877661e-11       8.674852310586e-13      -1.508413517002e-13       0.000000000000e+00       3.387026024835e-16       2.173771778451e-17       7.311358339928e-18 
 2297       1.602868737830e-11       8.694712410680e-13      -1.626669420377e-13       0.000000000000e+00       3.381180215710e-16       2.150103818211e-17       7.330015978917e-18 
 2298       1.595454908161e-11       8.713819289329e-13      -1.746440018501e-13       0.000000000000e+00       3.375346795737e-16       2.126677362662e-17       7.349030343291e-18 
 2299       1.588155243704e-11       8.732168838426e-13      -1.867668168792e-13       0.000000000000e+00       3.369525738714e-16       2.103472990435e-17       7.368355035728e-18 
 2300       1.580969598158e-11       8.749756940821e-13      -1.990296520430e-13       0.000000000000e+00       3.363717018204e-16       2.080471210741e-17       7.387943495135e-18 
 2301       1.573897823871e-11       8.766579470313e-13      -2.114267514130e-13       0.000000000000e+00       3.357920607533e-16       2.057652463286e-17       7.407748996475e-18 
 2302       1.566939771836e-11       8.782632291642e-13      -2.239523381915e-13       0.000000000000e+00       3.352136479792e-16       2.034997118203e-17       7.427724650588e-18 
 2303       1.560095291695e-11       8.797911260483e-13      -2.366006146880e-13       0.000000000000e+00       3.346364607831e-16       2.012485475970e-17       7.447823404008e-18 
 2304       1.553364231728e-11       8.812412223435e-13      -2.493657622967e-13       0.000000000000e+00       3.340604964264e-16       1.990097767337e-17       7.467998038790e-18 
 2305       1.546746438860e-11       8.826131018015e-13      -2.622419414737e-13       0.000000000000e+00       3.334857521468e-16       1.967814153248e-17       7.488201172324e-18 
 2306       1.540241758653e-11       8.839063472648e-13      -2.752232917134e-13       0.000000000000e+00       3.329122251581e-16       1.945614724768e-17       7.508385257163e-18 
 2307       1.533850035309e-11       8.851205406663e-13      -2.883039315262e-13       0.000000000000e+00       3.323399126501e-16       1.923479503003e-17       7.528502580841e-18 
 2308       1.527571111663e-11       8.862552630282e-13      -3.014779584152e-13       0.000000000000e+00       3.317688117888e-16       1.901388439025e-17       7.548505265694e-18 
 2309       1.521404829188e-11       8.873100944613e-13      -3.147394488532e-13       0.000000000000e+00       3.311989197163e-16       1.879321413798e-17       7.568345268681e-18 
 2310       1.515351027985e-11       8.882846141641e-13      -3.280824582601e-13       0.000000000000e+00       3.306302335507e-16       1.857258238098e-17       7.587974381208e-18 
 2311       1.509409546788e-11       8.891784004221e-13      -3.415010209794e-13       0.000000000000e+00       3.300627503861e-16       1.835178652441e-17       7.607344228944e-18 
 2312       1.503580222961e-11       8.899910306073e-13      -3.549891502558e-13       0.000000000000e+00       3.294964672926e-16       1.813062327004e-17       7.626406271647e-18 
 2313       1.497862892491e-11       8.907220811767e-13      -3.685408382118e-13       0.000000000000e+00       3.289313813163e-16       1.790888861549e-17       7.645111802984e-18 
 2314       1.492257389994e-11       8.913711276723e-13      -3.821500558250e-13       0.000000000000e+00       3.283674894789e-16       1.768637785348e-17       7.663411950350e-18 
 2315       1.486763548707e-11       8.919377447197e-13      -3.958107529051e-13       0.000000000000e+00       3.278047887783e-16       1.746288557107e-17       7.681257674692e-18 
 2316       1.481381200491e-11       8.924215060276e-13      -4.095168580709e-13       0.000000000000e+00       3.272432761882e-16       1.723820564888e-17       7.698599770328e-18 
 2317       1.476110175823e-11       8.928219843872e-13      -4.232622787273e-13       0.000000000000e+00       3.266829486580e-16       1.701213126035e-17       7.715388864768e-18 
 2318       1.470950303802e-11       8.931387516707e-13      -4.370409010424e-13       0.000000000000e+00       3.261238031129e-16       1.678445487095e-17       7.731575418539e-18 
 2319       1.465901412142e-11       8.933713788314e-13      -4.508465899245e-13       0.000000000000e+00       3.255658364539e-16       1.655496823746e-17       7.747109725002e-18 
 2320       1.460963327170e-11       8.935194359023e-13      -4.646731889992e-13       0.000000000000e+00       3.250090455577e-16       1.632346240717e-17       7.761941910173e-18 
 2321       1.456135873826e-11       8.935824919956e-13      -4.785145205866e-13       0.000000000000e+00       3.244534272766e-16       1.608972771714e-17       7.776021932548e-18 
 2322       1.451418875663e-11       8.935601153016e-13      -4.923643856779e-13       0.000000000000e+00       3.238989784386e-16       1.585355379342e-17       7.789299582921e-18 
 2323       1.446812154842e-11       8.934518730884e-13      -5.062165639128e-13       0.000000000000e+00       3.233456958474e-16       1.561472955032e-17       7.801724484205e-18 
 2324       1.442315532130e-11       8.932573317005e-13      -5.200648135565e-13       0.000000000000e+00       3.227935762822e-16       1.537304318961e-17       7.813246091257e-18 
 2325       1.437928826900e-11       8.929760565587e-13      -5.339028714765e-13       0.000000000000e+00       3.222426164978e-16       1.512828219978e-17       7.823813690694e-18 
 2326       1.433651857131e-11       8.926076121586e-13      -5.477244531202e-13       0.000000000000e+00       3.216928132243e-16       1.488023335529e-17       7.833376400718e-18 
 2327       1.429484439401e-11       8.921515620705e-13      -5.615232524912e-13       0.000000000000e+00       3.211441631677e-16       1.462868271576e-17       7.841883170934e-18 
 2328       1.425426388890e-11       8.916074689378e-13      -5.752929421268e-13       0.000000000000e+00       3.205966630091e-16       1.437341562529e-17       7.849282782174e-18 
 2329       1.421477519375e-11       8.909748944771e-13      -5.890271730752e-13       0.000000000000e+00       3.200503094051e-16       1.411421671160e-17       7.855523846317e-18 
 2330       1.417637643232e-11       8.902533994768e-13      -6.027195748719e-13       0.000000000000e+00       3.195050989878e-16       1.385086988535e-17       7.860554806112e-18 
 2331       1.413906398383e-11       8.894427417697e-13      -6.163641894090e-13       0.000000000000e+00       3.189610285888e-16       1.358324558583e-17       7.864332049925e-18 
 2332       1.410282727972e-11       8.885434715102e-13      -6.299567755643e-13       0.000000000000e+00       3.184180959129e-16       1.331156311860e-17       7.866844312060e-18 
 2333       1.406765397422e-11       8.875563396346e-13      -6.434935127206e-13       0.000000000000e+00       3.178762988687e-16       1.303612996404e-17       7.868088425342e-18 
 2334       1.403353167175e-11       8.864821002307e-13      -6.569705676046e-13       0.000000000000e+00       3.173356353446e-16       1.275725468169e-17       7.868061220102e-18 
 2335       1.400044792688e-11       8.853215105416e-13      -6.703840942734e-13       0.000000000000e+00       3.167961032089e-16       1.247524691140e-17       7.866759524178e-18 
 2336       1.396839024428e-11       8.840753309689e-13      -6.837302341016e-13       0.000000000000e+00       3.162577003098e-16       1.219041737448e-17       7.864180162915e-18 
 2337       1.393734607868e-11       8.827443250767e-13      -6.970051157675e-13       0.000000000000e+00       3.157204244751e-16       1.190307787487e-17       7.860319959166e-18 
 2338       1.390730283475e-11       8.813292595951e-13      -7.102048552400e-13       0.000000000000e+00       3.151842735126e-16       1.161354130030e-17       7.855175733291e-18 
 2339       1.387824786712e-11       8.798309044236e-13      -7.233255557649e-13       0.000000000000e+00       3.146492452097e-16       1.132212162350e-17       7.848744303159e-18 
 2340       1.385016848028e-11       8.782500326347e-13      -7.363633078517e-13       0.000000000000e+00       3.141153373335e-16       1.102913390327e-17       7.841022484147e-18 
 2341       1.382305192853e-11       8.765874204778e-13      -7.493141892604e-13       0.000000000000e+00       3.135825476310e-16       1.073489428574e-17       7.832007089141e-18 
 2342       1.379688541595e-11       8.748438473822e-13      -7.621742649878e-13       0.000000000000e+00       3.130508738287e-16       1.043972000549e-17       7.821694928537e-18 
 2343       1.377165609629e-11       8.730200959614e-13      -7.749395872543e-13       0.000000000000e+00       3.125203136327e-16       1.014392938670e-17       7.810082810237e-18 
 2344       1.374735107298e-11       8.711169520159e-13      -7.876061954906e-13       0.000000000000e+00       3.119908647288e-16       9.847841844352e-18       7.797167539658e-18 
 2345       1.372395739902e-11       8.691352045375e-13      -8.001701163239e-13       0.000000000000e+00       3.114625247824e-16       9.551777885369e-18       7.782945919722e-18 
 2346       1.370146207694e-11       8.670756457124e-13      -8.126273635652e-13       0.000000000000e+00       3.109352914383e-16       9.256059109785e-18       7.767414750864e-18 
 2347       1.367985205877e-11       8.649390709249e-13      -8.249739381953e-13       0.000000000000e+00       3.104091623211e-16       8.961008211913e-18       7.750570831030e-18 
 2348       1.365911424595e-11       8.627262787611e-13      -8.372058283517e-13       0.000000000000e+00       3.098841350347e-16       8.666948981504e-18       7.732410955674e-18 
 2349       1.363923548928e-11       8.604380710125e-13      -8.493190093153e-13       0.000000000000e+00       3.093602071625e-16       8.374206304917e-18       7.712931917765e-18 
 2350       1.362020258888e-11       8.580752526791e-13      -8.613094434967e-13       0.000000000000e+00       3.088373762673e-16       8.083106166280e-18       7.692130507782e-18 
 2351       1.360200229413e-11       8.556386319738e-13      -8.731730804233e-13       0.000000000000e+00       3.083156398916e-16       7.793975648652e-18       7.670003513715e-18 
 2352       1.358462130359e-11       8.531290203253e-13      -8.849058567254e-13       0.000000000000e+00       3.077949955569e-16       7.507142935193e-18       7.646547721067e-18 
 2353       1.356804626497e-11       8.505472323818e-13      -8.965036961232e-13       0.000000000000e+00       3.072754407642e-16       7.222937310326e-18       7.621759912854e-18 
 2354       1.355226377508e-11       8.478940860149e-13      -9.079625094132e-13       0.000000000000e+00       3.067569729941e-16       6.941689160899e-18       7.595636869604e-18 
 2355       1.353726037974e-11       8.451704023230e-13      -9.192781944551e-13       0.000000000000e+00       3.062395897062e-16       6.663729977353e-18       7.568175369358e-18 
 2356       1.352302257375e-11       8.423770056346e-13      -9.304466361580e-13       0.000000000000e+00       3.057232883394e-16       6.389392354882e-18       7.539372187672e-18 
 2357       1.350953680084e-11       8.395147235123e-13      -9.414637064674e-13       0.000000000000e+00       3.052080663121e-16       6.119009994603e-18       7.509224097613e-18 
 2358       1.349678945358e-11       8.365843867563e-13      -9.523252643516e-13       0.000000000000e+00       3.046939210216e-16       5.852917704717e-18       7.477727869766e-18 
 2359       1.348476687336e-11       8.335868294076e-13      -9.630271557884e-13       0.000000000000e+00       3.041808498448e-16       5.591451401671e-18       7.444880272227e-18 
 2360       1.347345535033e-11       8.305228887522e-13      -9.735652137518e-13       0.000000000000e+00       3.036688501373e-16       5.334948111329e-18       7.410678070608e-18 
 2361       1.346284112331e-11       8.273934053242e-13      -9.839352581984e-13       0.000000000000e+00       3.031579192342e-16       5.083745970129e-18       7.375118028036e-18 
 2362       1.345291037977e-11       8.241992229093e-13      -9.941330960542e-13       0.000000000000e+00       3.026480544496e-16       4.838184226253e-18       7.338196905153e-18 
 2363       1.344364925576e-11       8.209411885491e-13      -1.004154521201e-12       0.000000000000e+00       3.021392530768e-16       4.598603240787e-18       7.299911460116e-18 
 2364       1.343504383586e-11       8.176201525437e-13      -1.013995314464e-12       0.000000000000e+00       3.016315123880e-16       4.365344488891e-18       7.260258448601e-18 
 2365       1.342708015311e-11       8.142369684560e-13      -1.023651243596e-12       0.000000000000e+00       3.011248296344e-16       4.138750560957e-18       7.219234623797e-18 
 2366       1.341974418896e-11       8.107924931151e-13      -1.033118063268e-12       0.000000000000e+00       3.006192020465e-16       3.919165163776e-18       7.176836736410e-18 
 2367       1.341302187325e-11       8.072875866198e-13      -1.042391515051e-12       0.000000000000e+00       3.001146268336e-16       3.706933121705e-18       7.133061534664e-18 
 2368       1.340689908407e-11       8.037231123419e-13      -1.051467327406e-12       0.000000000000e+00       2.996111011839e-16       3.502400377826e-18       7.087905764300e-18 
 2369       1.340136164780e-11       8.000999369306e-13      -1.060341215671e-12       0.000000000000e+00       2.991086222645e-16       3.305913995116e-18       7.041366168577e-18 
 2370       1.339639533899e-11       7.964189303151e-13      -1.069008882044e-12       0.000000000000e+00       2.986071872217e-16       3.117822157608e-18       6.993439488270e-18 
 2371       1.339198581416e-11       7.926810386463e-13      -1.077466659883e-12       0.000000000000e+00       2.981067932788e-16       2.938382387400e-18       6.944132036287e-18 
 2372       1.338811841293e-11       7.888875036042e-13      -1.085713450964e-12       0.000000000000e+00       2.976074380332e-16       2.767485573982e-18       6.893488486121e-18 
 2373       1.338477835552e-11       7.850396444515e-13      -1.093748800158e-12       0.000000000000e+00       2.971091191612e-16       2.604930243066e-18       6.841563261171e-18 
 2374       1.338195080881e-11       7.811387852247e-13      -1.101572252209e-12       0.000000000000e+00       2.966118343201e-16       2.450514185204e-18       6.788410976473e-18 
 2375       1.337962088622e-11       7.771862547387e-13      -1.109183351730e-12       0.000000000000e+00       2.961155811477e-16       2.304034454987e-18       6.734086438910e-18 
 2376       1.337777364770e-11       7.731833865925e-13      -1.116581643211e-12       0.000000000000e+00       2.956203572629e-16       2.165287370255e-18       6.678644647414e-18 
 2377       1.337639409963e-11       7.691315191738e-13      -1.123766671010e-12       0.000000000000e+00       2.951261602650e-16       2.034068511306e-18       6.622140793167e-18 
 2378       1.337546719480e-11       7.650319956646e-13      -1.130737979363e-12       0.000000000000e+00       2.946329877341e-16       1.910172720094e-18       6.564630259812e-18 
 2379       1.337497783233e-11       7.608861640459e-13      -1.137495112376e-12       0.000000000000e+00       2.941408372311e-16       1.793394099443e-18       6.506168623654e-18 
 2380       1.337491085763e-11       7.566953771034e-13      -1.144037614031e-12       0.000000000000e+00       2.936497062973e-16       1.683526012248e-18       6.446811653864e-18 
 2381       1.337525106231e-11       7.524609924319e-13      -1.150365028184e-12       0.000000000000e+00       2.931595924548e-16       1.580361080683e-18       6.386615312687e-18 
