#Table1
ra,dec,z
126.58858036994,47.1867176252767,0.1285288
126.65439734079,47.1738026249658,0.1280438
127.387344479204,47.8141499412002,0.07818629
128.570886666097,48.749478400779,0.04279967
129.43995901671,49.4778541830549,0.05193289
130.186002860844,50.0043414987237,0.0516151
23.859687029752,13.1555294123135,0.1205625
23.4272157464709,13.1333453259592,0.1205051
15.6083329107133,13.6449736787167,0.1349992
132.99613165501,51.8714526893879,0.09777963
133.592474869309,52.1455603222596,0.03365422
12.5828140813459,13.7632937424527,0.1280003
134.298356437309,52.5339565357553,0.09762312
134.350289664335,52.5222443058719,0.09740703
134.373465670005,52.5096928398446,0.09732316
134.548745517124,52.6789027789851,0.09769905
196.648660854237,1.24176917261419,0.1349765
195.990516149116,1.16574610239263,0.09080044
136.710640470562,53.8384847890718,0.08135313
136.982060871387,54.0593377439487,0.08111756
138.153921988016,54.7055151779189,0.1034891
140.924347950794,56.0389573438312,0.05159604
193.271531255618,1.16270245172629,0.1277134
140.951934416097,56.0979369719735,0.0524492
146.763441952008,58.3732822431528,0.06953221
148.117900891474,58.841074027463,0.07370019
185.5880281777,1.24023270655563,0.09089387
116.885367053767,38.2294165802232,0.1041091
117.018394659656,38.2184902362162,0.09805752
117.401929101654,38.6325834710347,0.06095273
117.439119077833,38.6338734417265,0.06078767
117.46018819323,38.7735990492705,0.06115801
118.570403002412,40.1246984660548,0.0687739
118.986061848792,40.5539683811374,0.04341954
185.18769804942,1.15925722794842,0.1117322
119.364807967168,40.8587207642646,0.07338359
184.86626591182,1.15920601763116,0.1117795
122.648091803041,44.3485133845597,0.06045281
122.792143407985,44.368486286629,0.06030307
123.960757193617,45.654079174719,0.04346082
181.842836893313,1.13784174858289,0.1212135
181.045774967834,1.22360459628732,0.1117785
180.762145620296,1.1032546539984,0.111721
174.807775517111,1.23347130663516,0.09081487
171.835129910566,1.21736623149308,0.1283296
171.104261331287,1.25913963019327,0.1163781
127.882599015808,48.7022533874496,0.04356531
127.877905685059,48.8863185811225,0.04335769
167.963164566528,1.20409737815418,0.09080428
129.067576730393,49.844508384188,0.05206013
129.230680488094,50.015500283941,0.05259138
167.842087052132,1.24151416545099,0.1281546
166.961063760803,1.08519898120241,0.128217
166.436340362897,1.2076150393073,0.1281229
130.486470770217,50.8895401425882,0.07315006
166.22910510112,1.17980935510833,0.1211758
131.143804354648,51.1118869632955,0.09788124
131.143996538476,51.1422194139214,0.0974091
131.262567072343,51.1827078982336,0.09795296
131.172602102447,51.347425391685,0.09793977
160.966485225983,1.06169509046047,0.1159049
159.99968726078,1.18428828501735,0.1213029
132.137604139735,51.9704030319334,0.04258896
132.826139422642,52.3044303285868,0.09801663
133.421425266313,52.7162292360213,0.05245192
133.773243464337,52.8291690061911,0.0524583
159.949440086418,1.19428661318406,0.1211924
159.93599577027,1.0601541392247,0.1157196
145.863914689699,58.645246195558,0.08111683
159.850011612823,1.08695789738133,0.1117842
116.143597881193,37.8108841482489,0.09786648
159.803940388404,1.05332831031124,0.1164177
116.715665398645,38.6440788730487,0.09770483
117.023948770574,38.8218193682413,0.06101532
117.421049660775,39.6005631720678,0.09775292
117.934500201404,40.0491327641697,0.09726951
117.986706500901,39.963973493531,0.09787405
119.072779027235,41.2436539085761,0.07342927
159.514769871427,1.06886318700865,0.1213736
119.943724257756,42.257426741552,0.04360098
119.954309549442,42.2274977225836,0.04346652
124.681381087242,47.0492015534065,0.05201703
124.970216724743,46.9798191523926,0.04324402
158.448952023834,1.23386664344396,0.1280559
125.026107240585,47.274081845815,0.05260351
126.410156984742,48.4382992756996,0.07784127
126.635905890492,48.6516315944809,0.07772961
127.970414875576,49.5652349403379,0.05253008
128.058298625423,49.6683310380146,0.05225882
128.29237218004,49.66815085374,0.05262944
128.451198999671,49.8476993925182,0.05270023
128.466200138752,49.8722524403321,0.05271712
128.58040297156,49.8838041567042,0.04266986
129.783657683792,50.8375461082986,0.07313541
129.864403414597,50.833782082896,0.09763082
129.949002798756,50.8988184943008,0.09752213
130.572598338873,51.4115132145807,0.0980197
135.441096069527,54.469755919199,0.09730407
146.372913489646,1.07011546654886,0.1279921
125.480070828325,1.2252968093702,0.09093118
220.016088169496,0.692446843375185,0.1161924
144.911753564366,58.6490813348727,0.06962103
144.90906967116,58.6870730852164,0.08076207
219.038942529971,0.781774235137173,0.1284163
218.940931284846,0.733338071091176,0.1285979
130.6080936279,51.0122209601593,0.121568
129.21324100709,50.0275994300321,0.115627
128.081390736635,49.1717085385951,0.132224
127.637576992615,48.9112734655643,0.1221644
125.519742543507,47.2466785366709,0.1220504
125.171351601735,46.930950895708,0.07707486
121.704848313444,43.6489353421081,0.1320416
115.994244825104,37.2007808972577,0.1320857
115.785764611336,37.1557499367648,0.121675
248.008523453328,43.1969410990434,0.03085939
247.511383612772,43.8249058753055,0.03152284
246.262493360922,44.9239816087897,0.1155083
246.10354250463,45.1155562000138,0.1153699
207.496783620247,62.6988435453549,0.132117
207.393653109418,62.6741263617732,0.1155816
206.327430187929,62.9248789073254,0.030696
140.784742134095,56.2643848247824,0.1219532
134.403823135446,53.0859167211483,0.1321087
132.422317299831,51.7350979787399,0.1153495
131.314851457391,50.8815950817023,0.1155295
130.934496720703,50.7371070336051,0.07703788
119.202180784721,40.5430285005558,0.1214909
231.92826934391,54.4213181384187,0.1155391
198.090227320073,63.5144311581137,0.1322272
160.709617562431,61.8266024685531,0.1319826
160.614233382344,61.8571724500999,0.1317807
160.566331137638,61.9096292112029,0.1319629
160.529276181096,61.9107371039256,0.1321283
160.616929276105,61.8403743652939,0.1322231
160.207187707918,61.6852958967207,0.115526
158.474801590457,61.4955210729023,0.1154149
141.135568601482,55.8666391592341,0.1220867
140.648698357948,55.7441996312323,0.1223551
140.399367366858,55.6692371840028,0.1217483
131.89918101736,50.6958696180965,0.1320116
131.807591169932,50.625654844743,0.1154139
262.333118539305,54.6826197814012,0.1156163
261.115986778491,56.8978956468229,0.03155649
261.128431916836,56.9097012567434,0.03058838
261.12975503355,56.9153231968814,0.03114367
261.174777077052,57.164874241503,0.03056755
260.09401420577,57.5256054800405,0.1216556
257.632366485358,60.8162681888036,0.03143195
257.722862542962,61.0501791730635,0.1216798
257.473433402741,61.2745745722227,0.1217015
257.390362981162,61.4090324439014,0.03167057
261.138008485101,53.715371333265,0.03062648
259.208720386688,57.0820836745877,0.03160389
259.182287331932,57.5156073720762,0.03150345
259.120251014449,57.7816280950909,0.03064123
258.897050169989,57.8948695427054,0.03074286
256.876473177686,61.0379057881441,0.03107045
256.814749966526,61.0305156084448,0.03138659
256.620342057593,61.1697930094216,0.1222973
258.503343651279,57.3741081823136,0.03107817
258.339775504333,57.7166594418699,0.1154717
257.709980548795,58.27180389514,0.1213938
257.614801523987,58.3836333731539,0.1221735
257.945404913826,56.8018503196385,0.1317273
257.833822763573,56.9913080368981,0.03111707
257.669251802844,57.3967572641723,0.1214992
257.227829422906,57.8778003704381,0.1214138
256.353067712896,58.8545522067057,0.07740852
255.929041441326,59.4738792251535,0.07689492
256.182548080581,59.5795040437708,0.07740542
258.543137717458,61.3897341660749,0.122364
258.183198980855,62.0458605014142,0.1217947
258.103941227737,60.9844766219168,0.1219244
258.233130041035,61.0222886464362,0.1216526
258.135818929829,61.151312578637,0.1216135
257.137730569297,62.3928267323643,0.1220193
260.050381394373,56.6806342908315,0.1215285
260.097995497715,56.7169462238408,0.03095017
258.51152977333,59.0209966782262,0.1220621
258.41920824007,59.0055817324006,0.1224013
257.247429583239,60.823116231472,0.03125755
259.773446641519,56.0068765690678,0.03075085
258.785728684749,57.3104619717766,0.03089887
258.885226794521,57.4219424928252,0.03080634
258.52785261526,57.9935885929158,0.0317269
257.846810345103,58.6002259535219,0.1223567
257.847594542969,58.7405935823405,0.122227
257.168835536466,59.8114605220222,0.03085051
260.324110387116,53.1381059088396,0.03084254
257.989497590239,57.1416613177671,0.03101743
257.580399688827,57.7371350287403,0.1215065
256.053484663009,59.9479915026214,0.0306626
256.153546622593,60.0232132096766,0.0771386
256.002455781313,60.0658902356822,0.03126672
258.292899315073,55.772855588606,0.1319599
257.519645712269,57.0134062070709,0.1215464
255.379079258464,59.7094043574017,0.07692674
200.026372786244,0.263647064701904,0.03097225
199.815975765199,0.307053685870776,0.07727034
199.588620889986,0.411291051312936,0.07690832
199.538970740133,0.222845540868314,0.03149121
199.525115103627,0.374243912175675,0.07710611
150.717225693531,59.6121267777671,0.1218128
147.530849540117,60.6043470679263,0.1216391
135.37556613512,55.6545943730847,0.1154559
135.067383554773,55.2629923259208,0.1156153
131.305173804115,53.2582095208512,0.03121934
131.382823389163,53.1481239264052,0.03095852
131.360509135239,53.1544511446442,0.03066832
125.354971843072,48.7004963779821,0.1319966
124.79967090841,48.5134050329232,0.1320095
122.522859192412,46.1930267508895,0.03160306
120.749299438738,44.5485957611407,0.03112377
120.360123125337,44.1936106312123,0.03137246
147.047333185707,59.940120094909,0.1222173
146.939509409448,59.8790916443522,0.07712857
127.618603340776,49.8112977659791,0.03050751
126.592676016289,49.0494044528243,0.07716657
124.511331709153,47.583813508497,0.1216081
147.10994415413,59.5907288573222,0.121708
145.883270841498,59.1833363805125,0.132145
139.857239805913,56.5467624129839,0.1224145
134.067187417299,53.78023290419,0.1320513
133.024138355733,52.9291457198366,0.0309142
133.027362632448,52.9327649096042,0.03175763
132.007593869578,52.3819771875929,0.1153991
130.7863426456,51.6785072629542,0.1154223
130.056500586974,51.0544085422457,0.1215921
127.648453150878,49.4553320940455,0.132167
126.686412107299,48.6986180792705,0.07741307
126.591420079309,48.6450714008362,0.07707922
119.152576525695,41.6176808909425,0.1322809
115.751790072813,37.5791100517459,0.1319986
115.72298998368,37.4897150628125,0.1321976
115.662076384038,37.4836599467719,0.1318895
149.312049683876,59.7617548828902,0.03069061
147.440906238951,59.2267078349163,0.1216433
146.632896280605,58.9031871417557,0.1220734
128.264485694277,49.2319397278139,0.1319281
125.598780315917,47.1456084348909,0.1319772
119.207521924312,40.8930471913174,0.1218891
149.954401513009,59.496916270095,0.1219544
148.224070411393,58.8025014538336,0.1221099
147.914515359189,58.6968741207386,0.1222646
147.655075392514,58.8290011554318,0.1219663
147.671004705556,58.8120006163853,0.1222468
147.727673083225,58.6747695150118,0.1155581
141.508404412109,56.4477799722208,0.1217486
141.521667576301,56.2476531295199,0.1218255
140.991704228318,56.028356052863,0.1217501
140.612861492214,55.81861804726,0.03167325
136.150401015934,53.5836682683274,0.1220513
135.428110214367,53.1945055558008,0.03125058
135.375356360659,53.157593612199,0.03161369
135.207536244383,53.0895609354052,0.03054057
135.378922662429,53.1888662630195,0.03063054
131.833250902946,50.9346580442667,0.07746156
131.526679348701,50.8478937533058,0.1155638
204.32220803836,64.846484607945,0.132136
191.024080445036,65.9492354873455,0.1218183
155.584685616663,63.0753525729008,0.07700107
188.73200286911,65.7221015212982,0.07756586
183.893262996493,65.7626127045467,0.07719476
181.011585247408,65.6793405424538,0.1321799
158.688360136864,62.8373102175698,0.1153597
158.011022526206,62.6589825847989,0.1155732
157.968450262971,62.6246689483506,0.1154193
155.704811432403,61.3741839391236,0.1318917
155.274136188859,61.200783722711,0.1318539
148.293797254563,59.1414050597462,0.1223893
147.592926692296,58.9601947736847,0.1217291
147.480929637355,58.9971219840999,0.1217407
181.838984150399,64.0087011673607,0.1318758
181.572180653552,63.952028191604,0.115509
176.327614208312,63.7784051982674,0.07755723
143.890495069272,0.937299100372123,0.1220855
130.778929479109,0.962776276743855,0.07698908
130.496309209487,1.01729600949554,0.07722788
148.45930332186,0.440188340825687,0.07758574
145.732504238022,0.472950888420091,0.1221438
145.251997907273,0.126486008622319,0.1219135
145.070195992586,0.0429670602191873,0.1218396
132.769080070704,0.174082222992627,0.07686906
146.729687667218,-0.259671372499584,0.1319903
145.207765410973,-0.322116790771252,0.1223888
145.204462441858,-0.298802968775479,0.1217863
144.668374145373,-0.714305466677599,0.1223827
143.664200875413,-0.779620676722713,0.1220361
147.944566026761,-1.22335923049608,0.1219072
194.074926789946,-1.58978704657256,0.07742595
189.001585660203,-1.60035313306165,0.1319434
178.610163342806,-1.45862711215256,0.07705862
178.480805562811,-1.46665800855656,0.07693128
172.58085911566,-1.41943426319511,0.1222144
198.726770278595,-2.00221361373457,0.1153981
180.670816009082,-1.93645858203871,0.131701
180.664318086802,-1.96969009017175,0.131848
178.376738694499,-2.00971555404907,0.0774764
172.044917521649,-1.85477323573785,0.1220343
199.228516414939,-2.40556852202155,0.1221835
198.287142688578,-2.30925695314911,0.122121
196.917208194667,-2.35834631191952,0.07750529
196.87955094383,-2.36257736347292,0.07721841
187.335440483709,-2.49375003796744,0.03127413
186.976993708584,-2.31733006738368,0.03095891
178.300472666205,-2.30753777750303,0.07753475
198.939645954535,-2.76852061017804,0.03133241
197.349810836545,-2.82815877959585,0.1319129
194.861006215037,-2.83161717040256,0.1153622
253.404557540186,61.8226018578862,0.06209339
253.554812327512,61.7405248177885,0.06216131
253.599810141615,61.7042786978274,0.06136513
254.815430396894,60.4320662766576,0.07028224
254.949630801063,60.4312517887342,0.06969297
254.887506660336,60.2775242796932,0.06968018
255.562508896571,59.3438602281412,0.108057
256.246230581526,58.9168544857005,0.1139349
256.295276479713,58.6947913922846,0.07566944
256.168303211519,58.7653783200063,0.1143631
257.609175442287,56.9084041577599,0.1013539
257.582267507497,56.7572529951764,0.03284022
257.812096052865,56.5741615516586,0.06202587
258.136573673096,55.9696753253233,0.08552528
259.470982504998,53.7509782257739,0.06221959
255.047415861947,61.0796498132546,0.1010427
255.805474938498,60.4359921907037,0.08523037
255.848357577342,60.444857513719,0.0857797
256.159269584836,59.7832374928842,0.06126093
256.635833772724,59.2339041551683,0.07540599
256.698611831102,59.2081363012622,0.07592352
256.938335660803,59.0886498289375,0.0820642
257.59013231734,58.0029553313221,0.1143562
257.708342745883,57.5272948171812,0.1009502
258.087908475684,57.0415490618339,0.09528697
258.560267894823,56.5446713894708,0.1141713
259.986954417107,54.2903235258659,0.06189569
255.023361460646,62.3932545236211,0.1073202
255.983764954641,61.5326757000943,0.08166558
256.097655456273,61.0391580786049,0.1241327
256.182503149415,60.8189174463543,0.06999353
256.680255964863,60.5268422254001,0.07601392
256.808670561077,60.2361994182155,0.1079146
258.603488807488,57.9165518723763,0.114447
258.386403540088,57.7124940653876,0.1142079
258.846934301116,57.4328802836954,0.03220197
258.842945345331,57.4724174868576,0.1005953
258.949038937296,57.3692184116305,0.03202287
258.816631106849,57.2623754048916,0.1140691
259.472462027852,56.6077091493608,0.1143576
260.171591439872,55.0484145208659,0.1079492
260.325942322621,54.6968136635171,0.1006455
261.038965964667,53.4486620712104,0.06143645
260.904864788747,53.5079082318392,0.06179367
261.10072822838,53.373058728434,0.06133775
261.285162368603,53.3274910028347,0.06156424
261.505941601367,52.857706639728,0.06182932
257.691103122976,60.077682168563,0.1073794
257.973512412644,59.7681953408372,0.1076758
259.346423132679,57.6633380624389,0.1143404
259.634057043428,57.5934211003107,0.1009286
259.581172535192,57.548348570778,0.03216505
258.505557198828,60.5587942047619,0.1081828
258.785922703507,60.0553449574185,0.07589013
260.123287794673,58.081871294485,0.05297489
259.947879744971,58.0213408421403,0.05284504
260.879039398573,56.4771551899955,0.06198708
262.075618232365,54.1221411735377,0.1008023
257.474419858372,62.7220851034115,0.03271649
257.835464526788,62.7467615312581,0.0702078
258.09410297385,62.4288316478341,0.05366717
258.283749246264,61.8065041271421,0.05371919
258.752118010935,61.6313355027255,0.05353258
253.38487808942,61.7171111146904,0.06174432
255.520330776887,59.2749232375134,0.07588684
256.227177858507,58.3210731126686,0.07546455
256.257805832578,58.2674251232345,0.0814577
255.634436591158,60.1580144800076,0.06185643
255.870937603887,59.4801360303306,0.1074532
256.508018957695,58.9798456209046,0.07548205
257.098160818535,58.3141981133775,0.09473185
257.50631728564,57.7744336024824,0.0821021
258.090863382577,56.4211847323826,0.06191725
260.08936125446,53.5248311253584,0.06225554
255.937350200456,60.5125304305318,0.08555075
256.130408317166,60.4023469235647,0.1072665
258.117730713401,57.8316673811261,0.1144433
258.641145348428,56.9536336375853,0.1012941
259.319888466125,55.5812044347746,0.06224808
259.598882507774,55.3599818810061,0.06188152
259.671713993975,55.115241342837,0.1073618
260.252650393244,54.2153839275057,0.1076364
260.425630922405,54.1838314141704,0.06138157
260.759380243742,53.4622074386005,0.1011833
261.094139777996,52.8279088021491,0.1004794
255.890612467399,62.1986393638328,0.07597342
256.910843638247,60.8204753373462,0.1073127
258.995178907041,57.7526815607729,0.03315115
258.931762368218,57.6223953722309,0.03301752
259.148406106798,57.4525682015654,0.03224527
259.352907607649,57.4181429723652,0.08144038
259.075350993231,57.3749091830566,0.03259742
259.457458380296,57.2543111976024,0.1004928
259.609835708722,56.4821821818679,0.1139328
260.050099169251,56.0908711046989,0.113992
260.330521239942,55.2209482740922,0.06192075
261.138568732082,53.9834212000775,0.1006315
261.507337759521,53.0938817812079,0.06161927
256.69365160259,62.2024320136916,0.08148286
257.909902586168,60.2959348683274,0.1075536
258.45168803929,59.8059763532141,0.09468979
259.321302323129,58.4656071441997,0.1139677
259.452209358922,58.0552834058732,0.03327866
259.820795276877,57.7503674670486,0.1014036
259.771558104827,57.7312909886676,0.1010941
259.154384425333,60.0541050975354,0.09488555
259.553350282899,59.5328343793574,0.08152612
260.045279845436,58.8660255099896,0.1142414
260.097780133214,58.8721142124617,0.1139299
262.399245679854,54.4944402697724,0.0818576
262.369563939749,54.2790517462672,0.08206896
262.650509354095,54.1012269769138,0.06186384
263.009905400376,53.2298501281227,0.1010943
129.599653828516,49.0447777304874,0.1011177
129.588807054259,49.1091107916655,0.1011674
132.454626673193,51.0939068405827,0.04473944
133.804926023585,52.040135084947,0.03251345
135.088032996359,52.7723447009337,0.0851406
139.01753550217,54.8712677610561,0.04435572
139.372743942315,55.1653672339664,0.04462859
139.697806958608,55.1686904240117,0.04477789
145.40272703429,57.7820362917464,0.107893
145.82672317566,57.81318829256,0.1079337
146.775780066958,58.1869851891913,0.08193846
147.687548442766,58.4755411030782,0.114214
148.869974663781,58.8900165869358,0.08167369
152.905915270595,60.118177422895,0.0321517
153.566259565638,60.1697911449808,0.04473908
153.759511647309,60.3460245176276,0.04390699
154.075945721857,60.3117675482974,0.03199008
158.207006787708,61.4142865232333,0.04445675
158.668699592574,61.4532902616273,0.1142874
163.477768681018,62.4478276067114,0.09493139
163.484494707505,62.4451184954148,0.09489198
165.249732911118,62.5773910684968,0.04447223
166.162218406635,62.7490178763386,0.04415934
169.450185757876,63.1130568528316,0.03287561
203.501164669696,62.9154580540541,0.1074408
204.035506279633,62.8408663615472,0.1012516
206.559447588532,62.4324168948558,0.06986687
206.772462379271,62.4234688058567,0.04410031
209.918367746973,61.7245641048111,0.06969397
216.386771370124,60.1984792005274,0.1141783
218.300903607386,59.6874901338377,0.1079777
221.184296378727,58.9290048956908,0.04378717
228.152077868864,56.307447904519,0.09465517
228.159949875352,56.1279535897085,0.0448647
231.058906745224,54.8018367669011,0.09469949
231.36013389525,54.5755039888368,0.05391185
234.671556676166,53.0563482546865,0.08536293
235.252753997734,52.6244279710061,0.0700915
239.61706274493,49.8984932200837,0.04380592
118.369790653574,39.5762511338833,0.09506847
119.17570097328,40.4318685958438,0.09483095
119.513247263051,40.8679869376294,0.07573065
122.472996277439,43.6425833110759,0.06202874
231.686534146467,54.4499114117608,0.1237778
221.908568029987,58.5592232572785,0.1358356
123.722469492239,44.8521217176693,0.08530673
124.944368431437,45.9425327521844,0.04434375
217.110695136262,60.112018429785,0.1146289
210.051230486265,61.8157228577301,0.1241086
126.454880247991,47.3477161705288,0.1289371
126.716306561176,47.7309516969203,0.05360641
205.920054253691,62.3759039671389,0.128732
160.763685702868,61.9481667033498,0.1177756
160.284080061773,61.8250128875405,0.1176146
158.457597144865,61.5504370150972,0.1146808
127.871179614488,48.4065746311939,0.04485307
127.918855135714,48.4227640670326,0.04456387
127.871975752428,48.6260405582934,0.05312683
128.61287649079,49.1145939109576,0.07534586
128.851443022142,49.123736348099,0.07539304
129.069630772756,49.5652562581561,0.09503938
158.502058340938,61.5002180250547,0.1145288
131.282375539132,51.0307427754907,0.07551192
131.302666029612,51.0463008478566,0.07570581
132.421318429867,51.7738423822249,0.1144502
132.400156416968,51.8526397091923,0.1143478
132.80064887007,51.9083933536858,0.1143359
132.770689533132,51.9480113613423,0.1075323
133.527775915915,52.3658155612432,0.03312299
133.543060845452,52.3654185537426,0.03262154
133.532935401841,52.4112763654819,0.07583193
134.511983405323,53.0911007629018,0.09443633
134.587795330455,53.1199528595029,0.09481307
134.617914274391,53.1635064303218,0.09531808
141.991523882559,56.2699005857077,0.1175829
135.235000139517,53.3672359273478,0.06175176
135.72600557207,53.6301302556386,0.09490905
136.542450257158,54.229650529346,0.08144113
137.379583114837,54.7328012841065,0.07547308
138.627345247317,55.1244222338035,0.04393318
143.866255082322,57.5094719065323,0.08555268
144.485192463671,57.706689959528,0.1139398
144.490381312868,57.8757462032988,0.1140496
139.927274500342,55.3701264012349,0.1241673
205.267268744043,63.0534399734635,0.07605173
132.944377813639,51.4609324274231,0.1235806
205.893792888831,62.8226440586136,0.1144476
211.752873788145,61.9563831859694,0.07033982
131.984206659183,50.8333016343488,0.1239816
213.863762073143,61.4287194480656,0.07025913
216.668964964335,60.5737089516338,0.05333757
147.018867834101,59.4090268816262,0.07496727
148.96060805538,60.1771321286582,0.08861189
115.330713943834,37.4902037930687,0.08476768
115.321097372757,37.5110944516479,0.08495551
115.346040366182,37.5597456241364,0.08481334
115.346548444614,37.5611041199838,0.08501416
115.672696753359,37.951063066874,0.05652615
116.819551701771,39.3864718960309,0.08478965
117.192426252087,39.9658496024646,0.08506282
118.000219474057,40.7445493889616,0.09929985
118.232486720648,41.1484397075937,0.07473419
118.90389869462,42.0986820580134,0.08510572
119.428815513567,42.4804734153544,0.07479212
22.0998748885046,14.6464454384955,0.1256235
120.382063616911,43.6181086086323,0.07471372
122.068828907432,45.3483347420215,0.03603132
23.5904540580395,14.5331780335732,0.1194487
23.6112880057092,14.6247806004781,0.1195303
26.4138045183134,14.28957997494,0.1193667
28.4305591106084,14.0968618654257,0.1332238
128.835024117584,50.703066231986,0.09837447
129.945493777371,51.78079834885,0.05690523
131.090300542307,52.4526139677882,0.05659398
131.787978821322,52.7693302839014,0.04559714
131.808368351431,52.7365082308062,0.04577369
132.076455642498,52.980528947389,0.04567742
216.968774182531,-0.630657264372656,0.1370553
133.807719079985,54.0775190356123,0.1055112
133.763015777502,54.0389191191448,0.09932049
133.963754065058,54.2255763615888,0.09886554
134.218775362295,54.261329519683,0.1122513
134.238327940226,54.4262693652216,0.1056061
134.464720325371,54.5878621488557,0.07916468
134.639882271129,54.5046944510757,0.0885236
134.573227369435,54.515724148102,0.0888199
135.001080962966,54.8105803595763,0.04618596
135.245997016989,54.9179900594266,0.07924754
135.343376254294,55.0407409934818,0.04565065
135.224263096992,55.0360978532515,0.0455792
135.302357206523,54.9902524115472,0.04624686
135.486747864215,55.0992154898746,0.04547088
135.991102707742,55.2441253674025,0.08930659
136.708030579672,55.7964071543648,0.04526221
45.2110829072918,-8.59055726431154,0.06508694
46.2902367025301,-8.48818390444089,0.1198139
140.44211562147,57.5544841645265,0.04627169
140.568639072278,57.5805852700807,0.04605591
143.142937401632,58.6371635445568,0.04608887
50.5613189390007,-8.05630222412796,0.1263355
52.1397934753253,-7.69623895327315,0.1301258
213.818685960935,-0.661274277360616,0.1369607
52.5456655304798,-7.68839291251162,0.1257951
114.773784914451,37.7840651157389,0.08502013
114.741281987977,37.8138952511685,0.07984081
114.761250711712,37.8492393059888,0.07924849
116.402874978013,39.7296550438492,0.08492637
116.589149446929,40.0422660279669,0.04583495
118.24122076115,41.9863140698409,0.08485746
119.066705893714,42.8483836104866,0.1124964
120.267320990456,44.0623732257788,0.07932239
120.430363805933,44.3228441323535,0.07925627
53.5790303953762,-7.65051696786312,0.1329521
120.640867039207,44.5851795117805,0.07488352
120.878363430863,44.6296533350874,0.07461743
120.881510818713,44.6421200188956,0.07531364
55.3559723684287,-7.38342285090025,0.06569757
55.3954616561987,-7.32374839079751,0.06594539
58.0336109035599,-7.01950357196477,0.1260962
121.956412481375,45.747382728345,0.1123272
58.7436224576331,-6.81187730256966,0.1300709
122.561345657703,46.4463280599001,0.07496388
46.5948178243105,-8.02286890772146,0.1199194
49.9522725828458,-7.59630866976148,0.1261526
56.4295573259504,-6.8641413921024,0.1301091
57.6181258469945,-6.65658063797042,0.1369441
59.0075878083967,-6.48231908490305,0.06565687
60.0740548341166,-6.30370165614995,0.1327526
203.523700321786,-0.628347685061417,0.0745604
130.643592115209,52.5993438726547,0.05707512
130.608510460305,52.7831801870543,0.04535228
130.579586257627,52.8198871746433,0.04525756
131.278145721778,53.2421442306395,0.04631556
203.386342501171,-0.777111872116193,0.07454437
132.123583805918,53.7109143683302,0.1121657
132.108962707961,53.7293123337713,0.1123588
132.884926268625,54.0566972599346,0.1124194
133.123518257478,54.1796088531112,0.04583826
133.481530824784,54.3551057164748,0.04571781
133.492042053986,54.5353221640313,0.09844556
133.567769184061,54.6094755510465,0.1062269
133.698138499977,54.5761112471296,0.04560795
134.60524709922,55.0420284972422,0.08865154
134.658004728419,55.178065614685,0.08868147
203.060620235046,-0.768483338214382,0.112917
136.128759559725,55.9810178502112,0.04577837
136.70312465225,56.3160578220428,0.04542175
137.421076135296,56.545610746388,0.07489163
137.653033769197,56.6280833298034,0.04610359
137.728669785496,56.749703837939,0.106101
137.808361122102,56.7320821951415,0.106089
60.4017800881662,-6.17869995441461,0.1331947
202.166799861283,-0.747694583488504,0.07520767
60.9224218482551,-6.08343014980844,0.06522818
61.6697246288595,-6.11291887622169,0.1298307
141.056930522754,58.4139477768001,0.09851915
144.395252652865,59.6082702004945,0.07480813
61.691526423213,-6.01195344769984,0.1298919
62.906368365038,-5.97803673003046,0.06584769
63.0821328359583,-5.91350451822754,0.1298133
146.207283666844,60.2243987275475,0.04601416
44.8636382795192,-7.85091229554658,0.06587067
49.2951099437953,-7.37586708369591,0.1263231
49.3635566051028,-7.35516169253439,0.125731
150.0711805785,61.4299832128729,0.04554753
198.929954842653,-0.47168552485152,0.03627155
200.21719316349,-0.584682407412113,0.08458884
199.653135503194,-0.106397005214711,0.04622828
198.311150221336,0.27388147751949,0.03596194
199.912998888307,0.419340229806229,0.07480881
253.46713265043,62.1971177805744,0.1060291
49.3717412706761,-7.33979044356567,0.1259134
254.233601938521,61.0676003510409,0.07468716
254.913127047523,60.5384951453803,0.08444318
55.0013023126588,-6.48305268748909,0.06566416
255.387186626366,59.6795024759759,0.08918457
255.571965008975,59.6507505300323,0.08448566
255.458117404963,59.6003329066289,0.0849417
255.556448504738,59.5015019522102,0.08878566
255.506227405257,59.4887382166483,0.08902021
255.651642398241,59.5710284223523,0.08872274
256.258766445616,58.5049126916366,0.1120862
256.417341999683,58.4846193151322,0.1120772
256.851156226581,58.0861032526015,0.07517377
57.3253997511247,-6.34374384339684,0.1330346
57.7576485159229,-6.14216406381199,0.1368998
58.1391746573633,-6.12816573564491,0.1196156
257.968892486504,56.2690460963218,0.112491
258.099031751924,55.8530788881507,0.105487
258.199769924888,55.7768532183908,0.1125435
254.162037575042,62.4685730546259,0.07947527
254.161685362732,62.4225926187203,0.1058597
60.9491035233935,-5.64597399793158,0.06578319
61.0454937718318,-5.63581889965325,0.06582769
61.3784197587539,-5.62222227541864,0.06562628
255.895635030463,60.450187114972,0.08443163
256.65699269125,59.4852453687542,0.07949669
256.877767452075,58.7819196859948,0.09932824
61.4332049049153,-5.65061302200505,0.1302484
61.5312191597955,-5.65522152980395,0.06578226
258.549227730881,56.6100475070945,0.09857068
260.552160665776,53.0887211247929,0.09924319
260.494187172196,53.0126246591119,0.09866104
